issue_id,customer_id,issue_date,issue_month,issue_year,issue_type,resolution_time_hrs,resolved,city
21914,282,2023-01-13,January,2023,No Signal,14,Yes,mumbai
21915,127,2024-02-10,February,2024,Slow Internet,62,Yes,delhi
21916,308,2024-01-21,January,2024,Call Drop,11,Yes,chennai
21917,203,2022-04-04,April,2022,Slow Internet,4,Yes,mumbai
21918,118,2023-07-13,July,2023,Slow Internet,47,Yes,hyderabad
21919,61,2023-08-10,August,2023,Call Drop,20,Yes,hyderabad
21920,231,2023-08-26,August,2023,No Signal,52,Yes,delhi
21921,451,2022-03-27,March,2022,Call Drop,16,Yes,delhi
21922,500,2023-06-02,June,2023,Call Drop,45,Yes,mumbai
21923,150,2024-01-12,January,2024,No Signal,8,Yes,bangalore
21924,145,2023-03-06,March,2023,Call Drop,62,No,chennai
21925,395,2024-05-12,May,2024,No Signal,21,Yes,delhi
21926,111,2024-04-08,April,2024,No Signal,64,No,mumbai
21927,167,2022-02-12,February,2022,Call Drop,30,Yes,bangalore
21928,189,2024-04-03,April,2024,Call Drop,36,Yes,delhi
21929,495,2023-12-11,December,2023,No Signal,5,Yes,mumbai
21930,475,2023-01-05,January,2023,No Signal,38,Yes,delhi
21931,49,2023-02-08,February,2023,No Signal,19,Yes,chennai
21932,107,2022-10-30,October,2022,No Signal,27,Yes,chennai
21933,93,2022-07-01,July,2022,No Signal,13,Yes,bangalore
21934,124,2022-06-18,June,2022,Call Drop,9,Yes,kolkata
21935,317,2022-07-22,July,2022,Slow Internet,17,Yes,delhi
21936,140,2023-12-07,December,2023,Call Drop,44,Yes,delhi
21937,397,2023-06-27,June,2023,Slow Internet,45,Yes,bangalore
21938,314,2022-04-12,April,2022,No Signal,42,No,chennai
21939,11,2023-07-30,July,2023,Call Drop,51,Yes,mumbai
21940,448,2022-12-12,December,2022,Slow Internet,58,Yes,mumbai
21941,415,2023-08-26,August,2023,No Signal,58,Yes,delhi
21942,395,2023-03-18,March,2023,Call Drop,30,Yes,delhi
21943,378,2022-09-07,September,2022,Slow Internet,5,Yes,delhi
21944,361,2022-07-02,July,2022,Call Drop,8,Yes,chennai
21945,171,2022-10-29,October,2022,Slow Internet,37,Yes,bangalore
21946,36,2024-05-27,May,2024,Call Drop,47,Yes,chennai
21947,130,2024-05-12,May,2024,Call Drop,45,Yes,kolkata
21948,343,2022-10-07,October,2022,Slow Internet,5,Yes,delhi
21949,61,2023-12-18,December,2023,Call Drop,63,Yes,hyderabad
21950,420,2022-03-30,March,2022,Call Drop,47,Yes,delhi
21951,334,2024-03-15,March,2024,No Signal,25,Yes,chennai
21952,485,2023-03-01,March,2023,Slow Internet,50,Yes,delhi
21953,49,2022-10-12,October,2022,Call Drop,45,Yes,chennai
21954,411,2023-11-02,November,2023,Slow Internet,30,Yes,hyderabad
21955,396,2024-05-24,May,2024,Call Drop,48,Yes,kolkata
21956,186,2022-05-10,May,2022,Slow Internet,51,Yes,hyderabad
21957,221,2022-09-05,September,2022,Slow Internet,55,Yes,bangalore
21958,6,2023-10-14,October,2023,No Signal,55,Yes,bangalore
21959,300,2022-07-08,July,2022,No Signal,46,Yes,mumbai
21960,175,2022-04-01,April,2022,Slow Internet,31,Yes,kolkata
21961,279,2023-07-22,July,2023,Call Drop,34,Yes,delhi
21962,371,2024-01-08,January,2024,Slow Internet,68,Yes,delhi
21963,458,2024-04-25,April,2024,Call Drop,33,No,hyderabad
21964,354,2024-04-18,April,2024,Slow Internet,56,Yes,kolkata
21965,364,2022-06-14,June,2022,No Signal,58,Yes,delhi
21966,204,2023-07-02,July,2023,No Signal,57,Yes,mumbai
21967,96,2022-11-26,November,2022,Call Drop,17,Yes,hyderabad
21968,282,2023-06-25,June,2023,Slow Internet,11,Yes,mumbai
21969,135,2022-03-21,March,2022,Call Drop,71,Yes,chennai
21970,416,2024-05-19,May,2024,No Signal,17,Yes,bangalore
21971,33,2022-06-18,June,2022,Slow Internet,10,Yes,kolkata
21972,82,2023-06-29,June,2023,No Signal,26,Yes,chennai
21973,483,2022-04-03,April,2022,No Signal,6,Yes,delhi
21974,148,2023-09-16,September,2023,Slow Internet,16,Yes,kolkata
21975,95,2023-01-14,January,2023,Call Drop,4,Yes,mumbai
21976,453,2022-07-28,July,2022,Slow Internet,62,Yes,bangalore
21977,480,2022-07-13,July,2022,No Signal,64,Yes,hyderabad
21978,436,2022-09-21,September,2022,No Signal,56,Yes,delhi
21979,495,2022-09-04,September,2022,No Signal,23,Yes,mumbai
21980,170,2023-09-22,September,2023,No Signal,33,Yes,delhi
21981,211,2023-03-24,March,2023,Call Drop,31,Yes,hyderabad
21982,385,2024-01-10,January,2024,Slow Internet,7,Yes,hyderabad
21983,191,2023-06-05,June,2023,Slow Internet,5,Yes,hyderabad
21984,7,2023-12-12,December,2023,Call Drop,37,Yes,bangalore
21985,380,2023-04-24,April,2023,Call Drop,1,Yes,delhi
21986,314,2022-10-04,October,2022,No Signal,70,Yes,chennai
21987,342,2022-05-09,May,2022,Slow Internet,45,Yes,hyderabad
21988,434,2022-10-29,October,2022,Slow Internet,47,Yes,bangalore
21989,34,2023-07-28,July,2023,Slow Internet,68,Yes,hyderabad
21990,51,2023-05-29,May,2023,Call Drop,30,Yes,kolkata
21991,120,2022-12-26,December,2022,No Signal,60,Yes,bangalore
21992,138,2024-04-22,April,2024,No Signal,24,Yes,delhi
21993,367,2022-12-23,December,2022,Slow Internet,31,Yes,kolkata
21994,106,2023-04-11,April,2023,No Signal,28,Yes,bangalore
21995,282,2022-06-21,June,2022,Call Drop,45,Yes,mumbai
21996,32,2024-01-27,January,2024,Call Drop,4,No,bangalore
21997,124,2022-03-29,March,2022,Slow Internet,61,Yes,kolkata
21998,170,2023-05-15,May,2023,No Signal,39,No,delhi
21999,475,2024-06-14,June,2024,Call Drop,24,No,delhi
22000,446,2022-03-24,March,2022,Call Drop,71,Yes,kolkata
22001,12,2023-06-01,June,2023,Call Drop,46,Yes,kolkata
22002,168,2024-05-10,May,2024,Call Drop,53,Yes,delhi
22003,343,2023-07-05,July,2023,No Signal,48,Yes,delhi
22004,78,2024-06-14,June,2024,Call Drop,9,Yes,kolkata
22005,34,2022-11-18,November,2022,Call Drop,22,No,hyderabad
22006,209,2023-04-10,April,2023,No Signal,2,Yes,bangalore
22007,326,2024-03-23,March,2024,Slow Internet,16,No,bangalore
22008,411,2023-08-10,August,2023,Slow Internet,5,Yes,hyderabad
22009,8,2023-09-05,September,2023,Call Drop,12,Yes,mumbai
22010,225,2022-05-21,May,2022,Slow Internet,52,Yes,hyderabad
22011,227,2023-08-28,August,2023,No Signal,26,Yes,bangalore
22012,175,2023-09-23,September,2023,Call Drop,15,No,kolkata
22013,81,2024-03-10,March,2024,No Signal,67,Yes,chennai
22014,282,2023-09-13,September,2023,Slow Internet,59,Yes,mumbai
22015,57,2023-07-09,July,2023,Slow Internet,39,Yes,delhi
22016,135,2022-05-16,May,2022,Call Drop,63,Yes,chennai
22017,238,2022-11-26,November,2022,Slow Internet,25,Yes,mumbai
22018,472,2023-12-30,December,2023,Call Drop,41,Yes,bangalore
22019,217,2023-01-30,January,2023,Call Drop,28,Yes,chennai
22020,227,2022-06-05,June,2022,No Signal,21,Yes,bangalore
22021,26,2022-02-08,February,2022,Slow Internet,61,Yes,bangalore
22022,187,2022-10-09,October,2022,Slow Internet,57,Yes,chennai
22023,370,2024-04-19,April,2024,Call Drop,11,Yes,kolkata
22024,118,2024-05-19,May,2024,Call Drop,19,Yes,hyderabad
22025,197,2023-06-22,June,2023,Call Drop,1,Yes,chennai
22026,116,2023-06-28,June,2023,Call Drop,32,Yes,chennai
22027,303,2022-02-15,February,2022,No Signal,34,Yes,bangalore
22028,102,2023-10-30,October,2023,Slow Internet,17,Yes,delhi
22029,380,2022-09-01,September,2022,No Signal,55,No,delhi
22030,163,2023-07-01,July,2023,Slow Internet,19,Yes,hyderabad
22031,414,2023-03-26,March,2023,No Signal,42,Yes,delhi
22032,178,2022-10-05,October,2022,Call Drop,59,Yes,chennai
22033,473,2024-01-24,January,2024,No Signal,38,No,delhi
22034,280,2023-02-10,February,2023,No Signal,31,Yes,chennai
22035,286,2024-06-08,June,2024,Call Drop,66,Yes,chennai
22036,212,2024-02-10,February,2024,Call Drop,69,No,delhi
22037,54,2022-02-15,February,2022,Slow Internet,50,No,bangalore
22038,67,2024-01-19,January,2024,Slow Internet,30,Yes,hyderabad
22039,32,2023-06-04,June,2023,No Signal,35,Yes,bangalore
22040,251,2024-02-11,February,2024,No Signal,59,Yes,kolkata
22041,8,2022-09-28,September,2022,No Signal,17,Yes,mumbai
22042,499,2023-07-10,July,2023,Call Drop,66,Yes,delhi
22043,434,2022-08-26,August,2022,Slow Internet,21,Yes,bangalore
22044,431,2022-06-16,June,2022,No Signal,52,Yes,chennai
22045,215,2023-01-11,January,2023,Slow Internet,65,Yes,bangalore
22046,46,2023-08-11,August,2023,Slow Internet,14,Yes,delhi
22047,80,2023-10-31,October,2023,Call Drop,16,Yes,kolkata
22048,35,2022-07-20,July,2022,Call Drop,55,Yes,chennai
22049,189,2024-01-16,January,2024,No Signal,9,Yes,delhi
22050,89,2022-08-20,August,2022,No Signal,8,Yes,delhi
22051,335,2023-03-22,March,2023,No Signal,34,Yes,kolkata
22052,435,2023-12-25,December,2023,No Signal,33,Yes,bangalore
22053,447,2023-02-22,February,2023,No Signal,7,Yes,delhi
22054,136,2022-06-03,June,2022,Slow Internet,21,Yes,chennai
22055,34,2023-01-03,January,2023,Slow Internet,5,No,hyderabad
22056,281,2023-12-26,December,2023,Call Drop,71,Yes,kolkata
22057,113,2022-03-28,March,2022,Call Drop,12,Yes,kolkata
22058,172,2023-06-14,June,2023,Slow Internet,59,Yes,chennai
22059,339,2023-12-04,December,2023,Call Drop,58,Yes,bangalore
22060,43,2024-03-30,March,2024,Call Drop,37,Yes,hyderabad
22061,382,2022-02-23,February,2022,No Signal,45,No,delhi
22062,434,2023-12-29,December,2023,Call Drop,25,Yes,bangalore
22063,13,2022-02-11,February,2022,Call Drop,27,Yes,kolkata
22064,174,2022-12-15,December,2022,Call Drop,51,Yes,mumbai
22065,125,2022-08-18,August,2022,Slow Internet,42,Yes,bangalore
22066,332,2024-01-12,January,2024,Slow Internet,71,Yes,mumbai
22067,207,2023-11-25,November,2023,No Signal,42,Yes,mumbai
22068,343,2023-03-12,March,2023,Call Drop,60,No,delhi
22069,437,2022-05-21,May,2022,Slow Internet,58,Yes,hyderabad
22070,447,2022-10-15,October,2022,No Signal,22,Yes,delhi
22071,104,2024-04-30,April,2024,Call Drop,58,No,kolkata
22072,130,2024-04-28,April,2024,No Signal,11,Yes,kolkata
22073,40,2022-11-18,November,2022,No Signal,6,Yes,chennai
22074,23,2023-08-17,August,2023,Call Drop,22,No,kolkata
22075,252,2023-03-18,March,2023,Slow Internet,12,Yes,hyderabad
22076,443,2022-06-16,June,2022,Call Drop,27,Yes,delhi
22077,325,2024-04-25,April,2024,Call Drop,1,Yes,kolkata
22078,290,2023-07-20,July,2023,Call Drop,64,Yes,mumbai
22079,202,2023-04-08,April,2023,Slow Internet,39,Yes,chennai
22080,155,2023-04-01,April,2023,Call Drop,60,Yes,mumbai
22081,55,2022-03-14,March,2022,Slow Internet,70,No,mumbai
22082,106,2023-12-26,December,2023,No Signal,54,Yes,bangalore
22083,260,2023-11-14,November,2023,Slow Internet,25,Yes,bangalore
22084,452,2022-09-27,September,2022,No Signal,20,Yes,delhi
22085,200,2022-08-07,August,2022,No Signal,36,Yes,delhi
22086,326,2023-10-10,October,2023,Call Drop,23,Yes,bangalore
22087,217,2023-07-01,July,2023,Slow Internet,1,Yes,chennai
22088,411,2023-10-20,October,2023,No Signal,27,No,hyderabad
22089,47,2022-07-02,July,2022,No Signal,52,Yes,hyderabad
22090,370,2022-03-19,March,2022,Slow Internet,2,No,kolkata
22091,117,2022-11-04,November,2022,Slow Internet,21,Yes,kolkata
22092,374,2024-02-04,February,2024,No Signal,9,No,mumbai
22093,424,2022-11-24,November,2022,No Signal,48,Yes,hyderabad
22094,212,2023-02-25,February,2023,Slow Internet,39,Yes,delhi
22095,155,2022-08-24,August,2022,Slow Internet,42,Yes,mumbai
22096,263,2024-04-13,April,2024,No Signal,71,Yes,chennai
22097,151,2024-04-28,April,2024,Call Drop,45,Yes,delhi
22098,212,2023-08-12,August,2023,Slow Internet,2,Yes,delhi
22099,192,2024-06-04,June,2024,No Signal,67,Yes,mumbai
22100,369,2023-04-07,April,2023,No Signal,43,No,hyderabad
22101,243,2023-08-08,August,2023,Call Drop,18,Yes,hyderabad
22102,98,2023-06-23,June,2023,Slow Internet,39,Yes,chennai
22103,29,2022-02-07,February,2022,No Signal,6,Yes,kolkata
22104,189,2024-02-05,February,2024,Call Drop,42,No,delhi
22105,172,2023-03-02,March,2023,Slow Internet,52,Yes,chennai
22106,371,2023-08-21,August,2023,Call Drop,27,Yes,delhi
22107,197,2024-05-18,May,2024,No Signal,15,Yes,chennai
22108,155,2023-03-10,March,2023,Call Drop,19,Yes,mumbai
22109,140,2022-12-25,December,2022,No Signal,62,Yes,delhi
22110,401,2022-01-31,January,2022,No Signal,64,Yes,chennai
22111,293,2022-07-24,July,2022,Call Drop,51,Yes,chennai
22112,290,2023-12-06,December,2023,Call Drop,47,Yes,mumbai
22113,256,2024-01-12,January,2024,No Signal,57,Yes,kolkata
22114,478,2022-06-30,June,2022,Call Drop,20,Yes,chennai
22115,164,2024-01-27,January,2024,Slow Internet,20,Yes,chennai
22116,134,2022-02-09,February,2022,Slow Internet,64,Yes,mumbai
22117,352,2024-04-20,April,2024,Call Drop,38,Yes,bangalore
22118,416,2023-02-27,February,2023,Call Drop,38,Yes,bangalore
22119,329,2022-06-06,June,2022,Slow Internet,65,Yes,delhi
22120,378,2022-06-17,June,2022,No Signal,5,Yes,delhi
22121,406,2023-11-01,November,2023,No Signal,64,Yes,hyderabad
22122,266,2023-10-04,October,2023,Slow Internet,27,Yes,chennai
22123,29,2022-03-23,March,2022,No Signal,20,Yes,kolkata
22124,139,2023-10-30,October,2023,Call Drop,60,Yes,chennai
22125,348,2023-11-18,November,2023,Call Drop,40,Yes,chennai
22126,450,2024-03-10,March,2024,Slow Internet,6,Yes,mumbai
22127,312,2023-08-23,August,2023,Slow Internet,36,Yes,hyderabad
22128,85,2022-04-12,April,2022,Slow Internet,65,Yes,hyderabad
22129,249,2024-01-30,January,2024,Slow Internet,11,Yes,bangalore
22130,351,2023-12-19,December,2023,No Signal,49,Yes,bangalore
22131,314,2022-03-30,March,2022,No Signal,28,Yes,chennai
22132,233,2022-12-11,December,2022,No Signal,22,Yes,mumbai
22133,308,2024-03-10,March,2024,Call Drop,47,Yes,chennai
22134,61,2022-11-06,November,2022,Call Drop,66,No,hyderabad
22135,273,2023-08-31,August,2023,Slow Internet,25,Yes,kolkata
22136,219,2023-03-16,March,2023,Slow Internet,67,Yes,bangalore
22137,286,2022-06-08,June,2022,No Signal,32,Yes,chennai
22138,489,2022-04-24,April,2022,No Signal,17,No,chennai
22139,249,2023-06-20,June,2023,No Signal,40,Yes,bangalore
22140,72,2022-06-12,June,2022,Slow Internet,30,Yes,kolkata
22141,293,2022-10-13,October,2022,No Signal,59,Yes,chennai
22142,389,2024-05-14,May,2024,Slow Internet,28,Yes,bangalore
22143,410,2022-02-24,February,2022,Slow Internet,47,Yes,bangalore
22144,198,2023-07-30,July,2023,Call Drop,23,Yes,kolkata
22145,80,2022-02-02,February,2022,Call Drop,57,Yes,kolkata
22146,385,2023-07-12,July,2023,Slow Internet,1,Yes,hyderabad
22147,137,2024-01-01,January,2024,No Signal,29,Yes,delhi
22148,213,2024-03-11,March,2024,Slow Internet,50,Yes,hyderabad
22149,327,2022-07-15,July,2022,Slow Internet,64,No,delhi
22150,107,2024-02-04,February,2024,Slow Internet,37,Yes,chennai
22151,448,2023-03-24,March,2023,Slow Internet,61,Yes,mumbai
22152,207,2024-03-08,March,2024,Call Drop,7,Yes,mumbai
22153,152,2024-01-18,January,2024,Call Drop,64,Yes,bangalore
22154,133,2023-08-14,August,2023,Slow Internet,18,Yes,kolkata
22155,435,2022-04-02,April,2022,Call Drop,29,Yes,bangalore
22156,166,2023-08-31,August,2023,Call Drop,60,Yes,delhi
22157,413,2022-08-16,August,2022,No Signal,54,Yes,kolkata
22158,430,2022-10-13,October,2022,Call Drop,21,Yes,bangalore
22159,180,2024-05-23,May,2024,Call Drop,21,Yes,kolkata
22160,121,2022-08-23,August,2022,Slow Internet,58,Yes,chennai
22161,174,2022-04-12,April,2022,Call Drop,49,Yes,mumbai
22162,331,2024-02-03,February,2024,Call Drop,36,Yes,bangalore
22163,68,2022-05-20,May,2022,Call Drop,17,Yes,bangalore
22164,187,2024-04-14,April,2024,Slow Internet,53,Yes,chennai
22165,138,2023-10-17,October,2023,Slow Internet,15,Yes,delhi
22166,354,2024-01-22,January,2024,Call Drop,40,Yes,kolkata
22167,388,2022-09-23,September,2022,Slow Internet,51,Yes,chennai
22168,308,2022-12-08,December,2022,Slow Internet,65,Yes,chennai
22169,330,2023-07-27,July,2023,No Signal,13,No,mumbai
22170,481,2023-06-19,June,2023,Call Drop,38,Yes,kolkata
22171,238,2023-06-07,June,2023,No Signal,26,Yes,mumbai
22172,18,2022-01-16,January,2022,Call Drop,15,Yes,delhi
22173,76,2023-07-15,July,2023,Call Drop,5,Yes,mumbai
22174,435,2024-05-27,May,2024,No Signal,2,Yes,bangalore
22175,151,2022-12-02,December,2022,No Signal,65,Yes,delhi
22176,108,2023-01-25,January,2023,Call Drop,60,Yes,delhi
22177,153,2022-06-19,June,2022,No Signal,56,Yes,kolkata
22178,316,2022-04-29,April,2022,No Signal,38,Yes,hyderabad
22179,37,2022-02-11,February,2022,Slow Internet,57,Yes,kolkata
22180,452,2022-01-10,January,2022,Call Drop,51,Yes,delhi
22181,333,2023-03-06,March,2023,Slow Internet,41,Yes,bangalore
22182,146,2023-04-13,April,2023,Call Drop,70,Yes,mumbai
22183,126,2022-02-18,February,2022,Slow Internet,52,No,chennai
22184,285,2024-02-16,February,2024,Call Drop,1,Yes,hyderabad
22185,108,2022-07-26,July,2022,Slow Internet,18,Yes,delhi
22186,286,2023-11-10,November,2023,Call Drop,27,No,chennai
22187,240,2023-05-29,May,2023,Slow Internet,42,Yes,delhi
22188,375,2023-08-03,August,2023,No Signal,6,Yes,mumbai
22189,102,2024-03-30,March,2024,Call Drop,24,Yes,delhi
22190,220,2022-07-29,July,2022,No Signal,45,Yes,bangalore
22191,7,2022-05-19,May,2022,Slow Internet,71,No,bangalore
22192,216,2022-02-06,February,2022,Call Drop,7,Yes,chennai
22193,169,2022-08-06,August,2022,Slow Internet,16,Yes,chennai
22194,74,2023-04-01,April,2023,Slow Internet,58,Yes,hyderabad
22195,293,2023-05-27,May,2023,No Signal,57,Yes,chennai
22196,27,2022-10-05,October,2022,Call Drop,42,Yes,delhi
22197,277,2022-06-29,June,2022,Slow Internet,14,Yes,chennai
22198,484,2023-06-01,June,2023,No Signal,56,No,hyderabad
22199,43,2022-05-10,May,2022,No Signal,12,Yes,hyderabad
22200,307,2023-10-07,October,2023,No Signal,15,Yes,delhi
22201,93,2023-09-03,September,2023,No Signal,8,Yes,bangalore
22202,71,2023-11-03,November,2023,Slow Internet,58,Yes,hyderabad
22203,269,2024-01-18,January,2024,Slow Internet,53,Yes,chennai
22204,109,2023-10-21,October,2023,Slow Internet,9,Yes,mumbai
22205,181,2022-12-25,December,2022,Call Drop,46,Yes,hyderabad
22206,215,2023-09-19,September,2023,Call Drop,7,Yes,bangalore
22207,447,2022-01-04,January,2022,No Signal,44,Yes,delhi
22208,114,2023-08-22,August,2023,Slow Internet,14,Yes,mumbai
22209,185,2023-07-12,July,2023,No Signal,6,Yes,mumbai
22210,409,2022-03-24,March,2022,Slow Internet,35,Yes,kolkata
22211,125,2022-06-03,June,2022,Call Drop,70,Yes,bangalore
22212,105,2023-05-21,May,2023,No Signal,61,Yes,kolkata
22213,237,2023-05-24,May,2023,Slow Internet,24,Yes,chennai
22214,141,2024-03-28,March,2024,Slow Internet,2,Yes,hyderabad
22215,293,2024-03-04,March,2024,Slow Internet,51,Yes,chennai
22216,158,2024-04-18,April,2024,No Signal,31,Yes,kolkata
22217,474,2024-03-10,March,2024,Call Drop,27,Yes,hyderabad
22218,396,2023-09-15,September,2023,Slow Internet,31,Yes,kolkata
22219,449,2023-09-21,September,2023,No Signal,70,Yes,delhi
22220,274,2022-04-07,April,2022,Slow Internet,43,Yes,delhi
22221,378,2022-10-09,October,2022,No Signal,52,Yes,delhi
22222,341,2023-12-02,December,2023,Call Drop,14,Yes,bangalore
22223,117,2023-08-23,August,2023,Slow Internet,59,Yes,kolkata
22224,374,2024-03-29,March,2024,No Signal,20,Yes,mumbai
22225,62,2023-08-22,August,2023,Slow Internet,52,Yes,delhi
22226,24,2023-06-22,June,2023,No Signal,40,Yes,kolkata
22227,60,2024-06-10,June,2024,Call Drop,68,Yes,hyderabad
22228,401,2023-03-05,March,2023,Call Drop,44,Yes,chennai
22229,362,2023-06-27,June,2023,No Signal,6,Yes,delhi
22230,316,2022-05-06,May,2022,Call Drop,57,Yes,hyderabad
22231,265,2023-12-11,December,2023,Slow Internet,58,Yes,delhi
22232,180,2022-10-28,October,2022,Call Drop,30,No,kolkata
22233,232,2023-06-27,June,2023,Slow Internet,52,Yes,mumbai
22234,476,2023-01-02,January,2023,Call Drop,11,Yes,bangalore
22235,143,2024-04-08,April,2024,Call Drop,47,Yes,chennai
22236,333,2024-01-14,January,2024,Slow Internet,5,Yes,bangalore
22237,412,2022-02-14,February,2022,Call Drop,3,Yes,hyderabad
22238,245,2023-05-08,May,2023,Slow Internet,15,Yes,delhi
22239,81,2022-11-12,November,2022,Slow Internet,2,Yes,chennai
22240,126,2022-07-08,July,2022,Call Drop,2,Yes,chennai
22241,137,2022-02-21,February,2022,Call Drop,54,Yes,delhi
22242,56,2023-07-18,July,2023,Slow Internet,46,Yes,chennai
22243,213,2022-11-28,November,2022,No Signal,41,Yes,hyderabad
22244,94,2023-05-14,May,2023,Call Drop,69,Yes,delhi
22245,383,2022-11-14,November,2022,Call Drop,30,Yes,kolkata
22246,459,2023-02-14,February,2023,No Signal,44,Yes,chennai
22247,478,2022-11-19,November,2022,No Signal,10,Yes,chennai
22248,292,2023-08-14,August,2023,Call Drop,30,Yes,delhi
22249,128,2023-07-15,July,2023,Call Drop,49,Yes,bangalore
22250,440,2022-08-18,August,2022,Call Drop,35,Yes,mumbai
