usage_id,customer_id,usage_date,usage_month,usage_year,data_used_gb,call_minutes,network_type,usage_category,heavy_usage_flag
13448,166,2023-12-17,December,2023,5.37,33,4G,Normal Usage,Normal User
13449,451,2024-02-18,February,2024,0.44,120,4G,Normal Usage,Normal User
13450,222,2022-09-25,September,2022,1.04,79,4G,Normal Usage,Normal User
13451,61,2022-06-19,June,2022,1.02,205,4G,Normal Usage,Normal User
13452,129,2023-07-05,July,2023,0.11,52,4G,Normal Usage,Normal User
13453,478,2023-03-31,March,2023,2.28,155,5G,Normal Usage,Normal User
13454,173,2023-10-13,October,2023,4.82,273,5G,Normal Usage,Normal User
13455,480,2022-10-19,October,2022,1.2,134,4G,Normal Usage,Normal User
13456,156,2023-07-18,July,2023,3.37,97,4G,Normal Usage,Normal User
13457,405,2024-03-09,March,2024,2.47,240,4G,Normal Usage,Normal User
13458,378,2024-03-11,March,2024,1.18,44,4G,Normal Usage,Normal User
13459,110,2022-05-21,May,2022,0.38,198,4G,Normal Usage,Normal User
13460,269,2022-05-26,May,2022,3.09,290,5G,Normal Usage,Normal User
13461,411,2023-03-01,March,2023,4.82,113,4G,Normal Usage,Normal User
13462,356,2022-11-10,November,2022,2.89,276,5G,Normal Usage,Normal User
13463,391,2022-07-03,July,2022,0.05,240,4G,Normal Usage,Normal User
13464,278,2023-10-26,October,2023,0.61,155,5G,Normal Usage,Normal User
13465,74,2023-12-14,December,2023,0.18,43,4G,Normal Usage,Normal User
13466,487,2022-05-08,May,2022,2.11,79,5G,Normal Usage,Normal User
13467,437,2022-10-14,October,2022,3.53,137,5G,Normal Usage,Normal User
13468,463,2024-04-02,April,2024,0.29,150,4G,Normal Usage,Normal User
13469,207,2022-09-10,September,2022,4.56,241,4G,Normal Usage,Normal User
13470,388,2024-02-17,February,2024,2.03,142,5G,Normal Usage,Normal User
13471,480,2023-12-01,December,2023,2.93,298,5G,Normal Usage,Normal User
13472,279,2023-01-21,January,2023,8.89,49,4G,High Usage,Heavy User
13473,375,2022-08-18,August,2022,0.22,261,4G,Normal Usage,Normal User
13474,326,2022-09-28,September,2022,5.79,160,4G,Normal Usage,Normal User
13475,472,2024-02-10,February,2024,0.34,61,4G,Normal Usage,Normal User
13476,340,2024-03-21,March,2024,1.25,54,4G,Normal Usage,Normal User
13477,357,2023-02-19,February,2023,4.77,30,4G,Normal Usage,Normal User
13478,340,2022-07-17,July,2022,5.92,289,4G,Normal Usage,Normal User
13479,204,2022-11-19,November,2022,1.76,168,5G,Normal Usage,Normal User
13480,161,2022-02-25,February,2022,2.25,265,5G,Normal Usage,Normal User
13481,28,2024-04-10,April,2024,3.08,184,4G,Normal Usage,Normal User
13482,392,2022-07-22,July,2022,4.47,2,5G,Normal Usage,Normal User
13483,257,2024-02-22,February,2024,0.32,160,4G,Normal Usage,Normal User
13484,165,2023-09-13,September,2023,4.15,259,4G,Normal Usage,Normal User
13485,63,2023-09-20,September,2023,1.64,47,5G,Normal Usage,Normal User
13486,22,2023-08-27,August,2023,1.5,253,4G,Normal Usage,Normal User
13487,70,2022-05-18,May,2022,1.38,73,4G,Normal Usage,Normal User
13488,381,2023-02-26,February,2023,1.78,165,4G,Normal Usage,Normal User
13489,405,2024-03-25,March,2024,7.25,259,4G,High Usage,Heavy User
13490,96,2022-02-26,February,2022,1.99,3,5G,Normal Usage,Normal User
13491,163,2023-07-16,July,2023,7.65,118,5G,High Usage,Heavy User
13492,79,2022-03-12,March,2022,0.5,272,5G,Normal Usage,Normal User
13493,5,2023-08-17,August,2023,3.22,225,5G,Normal Usage,Normal User
13494,316,2023-01-07,January,2023,4.18,69,5G,Normal Usage,Normal User
13495,120,2023-09-09,September,2023,2.84,181,5G,Normal Usage,Normal User
13496,302,2023-08-23,August,2023,2.33,263,4G,Normal Usage,Normal User
13497,178,2023-05-29,May,2023,2.08,180,5G,Normal Usage,Normal User
13498,176,2024-05-21,May,2024,4.93,4,4G,Normal Usage,Normal User
13499,390,2022-03-25,March,2022,4.31,196,5G,Normal Usage,Normal User
13500,217,2022-02-12,February,2022,0.33,46,4G,Normal Usage,Normal User
13501,56,2023-10-28,October,2023,4.72,39,5G,Normal Usage,Normal User
13502,366,2024-04-18,April,2024,1.34,121,5G,Normal Usage,Normal User
13503,187,2023-08-29,August,2023,0.73,134,5G,Normal Usage,Normal User
13504,232,2024-03-20,March,2024,5.1,139,5G,Normal Usage,Normal User
13505,255,2022-05-13,May,2022,1.41,152,4G,Normal Usage,Normal User
13506,413,2023-01-30,January,2023,4.13,27,4G,Normal Usage,Normal User
13507,455,2022-03-06,March,2022,0.76,76,4G,Normal Usage,Normal User
13508,104,2022-10-17,October,2022,0.01,174,4G,Normal Usage,Normal User
13509,77,2023-01-11,January,2023,1.71,48,4G,Normal Usage,Normal User
13510,230,2024-02-08,February,2024,0.26,273,4G,Normal Usage,Normal User
13511,402,2023-04-12,April,2023,3.51,26,4G,Normal Usage,Normal User
13512,258,2024-06-16,June,2024,0.81,220,5G,Normal Usage,Normal User
13513,264,2022-08-01,August,2022,1.47,121,5G,Normal Usage,Normal User
13514,331,2022-05-28,May,2022,0.23,68,4G,Normal Usage,Normal User
13515,481,2023-07-27,July,2023,0.84,70,4G,Normal Usage,Normal User
13516,182,2023-04-16,April,2023,3.8,149,4G,Normal Usage,Normal User
13517,381,2022-05-29,May,2022,0.41,186,4G,Normal Usage,Normal User
13518,256,2022-03-29,March,2022,2.6,245,4G,Normal Usage,Normal User
13519,38,2022-11-20,November,2022,6.24,195,4G,High Usage,Heavy User
13520,176,2024-06-13,June,2024,2.85,31,4G,Normal Usage,Normal User
13521,27,2023-01-31,January,2023,4.17,108,4G,Normal Usage,Normal User
13522,276,2024-02-29,February,2024,0.29,0,4G,Normal Usage,Normal User
13523,140,2023-02-08,February,2023,0.72,181,4G,Normal Usage,Normal User
13524,299,2022-03-23,March,2022,5.62,173,5G,Normal Usage,Normal User
13525,445,2023-10-03,October,2023,3.14,168,5G,Normal Usage,Normal User
13526,287,2022-10-13,October,2022,2.55,247,4G,Normal Usage,Normal User
13527,91,2023-01-17,January,2023,2.72,107,4G,Normal Usage,Normal User
13528,480,2024-05-14,May,2024,1.34,296,4G,Normal Usage,Normal User
13529,61,2024-03-02,March,2024,0.11,263,4G,Normal Usage,Normal User
13530,458,2022-09-27,September,2022,3.84,29,4G,Normal Usage,Normal User
13531,451,2022-10-19,October,2022,2.84,224,4G,Normal Usage,Normal User
13532,365,2023-03-29,March,2023,1.6,88,4G,Normal Usage,Normal User
13533,347,2023-12-16,December,2023,5.75,233,4G,Normal Usage,Normal User
13534,163,2022-01-24,January,2022,1.02,167,5G,Normal Usage,Normal User
13535,351,2024-05-12,May,2024,0.87,230,4G,Normal Usage,Normal User
13536,143,2022-11-07,November,2022,5.15,125,4G,Normal Usage,Normal User
13537,400,2023-04-06,April,2023,3.99,60,4G,Normal Usage,Normal User
13538,253,2022-07-27,July,2022,1.81,119,4G,Normal Usage,Normal User
13539,269,2024-03-02,March,2024,0.35,189,5G,Normal Usage,Normal User
13540,369,2023-12-18,December,2023,0.61,120,4G,Normal Usage,Normal User
13541,291,2023-10-26,October,2023,2.67,47,4G,Normal Usage,Normal User
13542,500,2023-03-14,March,2023,1.22,201,4G,Normal Usage,Normal User
13543,459,2023-06-22,June,2023,4.53,58,4G,Normal Usage,Normal User
13544,187,2023-12-07,December,2023,7.49,184,4G,High Usage,Heavy User
13545,405,2022-12-02,December,2022,4.1,222,4G,Normal Usage,Normal User
13546,499,2023-02-26,February,2023,1.19,10,5G,Normal Usage,Normal User
13547,438,2024-01-20,January,2024,3.89,280,4G,Normal Usage,Normal User
13548,459,2022-11-17,November,2022,1.08,188,4G,Normal Usage,Normal User
13549,414,2023-05-12,May,2023,0.46,236,4G,Normal Usage,Normal User
13550,304,2023-08-10,August,2023,0.08,33,5G,Normal Usage,Normal User
13551,291,2022-06-12,June,2022,1.22,134,5G,Normal Usage,Normal User
13552,86,2024-03-21,March,2024,5.85,61,5G,Normal Usage,Normal User
13553,166,2023-06-25,June,2023,0.68,226,5G,Normal Usage,Normal User
13554,415,2022-06-14,June,2022,0.58,92,5G,Normal Usage,Normal User
13555,462,2024-04-28,April,2024,8.75,115,4G,High Usage,Heavy User
13556,408,2023-11-29,November,2023,0.06,132,5G,Normal Usage,Normal User
13557,114,2023-07-20,July,2023,3.85,292,5G,Normal Usage,Normal User
13558,433,2022-10-22,October,2022,0.97,192,4G,Normal Usage,Normal User
13559,480,2022-02-11,February,2022,0.1,29,4G,Normal Usage,Normal User
13560,356,2022-10-12,October,2022,6.25,297,5G,High Usage,Heavy User
13561,416,2023-01-22,January,2023,0.38,60,5G,Normal Usage,Normal User
13562,183,2022-05-18,May,2022,2.01,27,5G,Normal Usage,Normal User
13563,207,2022-07-06,July,2022,0.8,76,5G,Normal Usage,Normal User
13564,256,2023-12-17,December,2023,0.17,120,5G,Normal Usage,Normal User
13565,235,2023-03-07,March,2023,0.13,2,4G,Normal Usage,Normal User
13566,442,2023-07-08,July,2023,0.31,36,4G,Normal Usage,Normal User
13567,355,2024-05-11,May,2024,0.19,146,4G,Normal Usage,Normal User
13568,3,2023-02-20,February,2023,3.57,91,4G,Normal Usage,Normal User
13569,208,2024-03-10,March,2024,1.66,272,4G,Normal Usage,Normal User
13570,197,2023-03-02,March,2023,1.05,86,4G,Normal Usage,Normal User
13571,341,2023-02-20,February,2023,1.35,39,4G,Normal Usage,Normal User
13572,125,2022-01-26,January,2022,6.61,177,5G,High Usage,Heavy User
13573,138,2023-01-06,January,2023,6.04,284,4G,High Usage,Heavy User
13574,339,2023-01-20,January,2023,3.14,41,5G,Normal Usage,Normal User
13575,25,2022-02-25,February,2022,5.4,284,5G,Normal Usage,Normal User
13576,68,2022-09-10,September,2022,0.96,65,4G,Normal Usage,Normal User
13577,61,2023-09-26,September,2023,1.2,123,4G,Normal Usage,Normal User
13578,29,2022-04-16,April,2022,2.38,144,5G,Normal Usage,Normal User
13579,383,2022-05-10,May,2022,2.44,119,5G,Normal Usage,Normal User
13580,19,2024-04-28,April,2024,1.64,108,4G,Normal Usage,Normal User
13581,171,2023-11-01,November,2023,1.28,91,4G,Normal Usage,Normal User
13582,450,2023-01-11,January,2023,10.7,59,4G,High Usage,Heavy User
13583,74,2024-01-13,January,2024,4.3,226,4G,Normal Usage,Normal User
13584,61,2022-11-04,November,2022,1.43,239,4G,Normal Usage,Normal User
13585,427,2022-04-01,April,2022,3.25,211,4G,Normal Usage,Normal User
13586,153,2023-01-28,January,2023,0.79,97,4G,Normal Usage,Normal User
13587,276,2023-06-18,June,2023,0.26,13,5G,Normal Usage,Normal User
13588,48,2024-03-12,March,2024,1.09,217,4G,Normal Usage,Normal User
13589,211,2022-04-20,April,2022,1.29,169,5G,Normal Usage,Normal User
13590,343,2023-07-15,July,2023,0.04,279,5G,Normal Usage,Normal User
13591,408,2023-10-03,October,2023,4.22,209,5G,Normal Usage,Normal User
13592,139,2023-08-08,August,2023,1.11,255,4G,Normal Usage,Normal User
13593,110,2022-12-06,December,2022,2.17,170,4G,Normal Usage,Normal User
13594,482,2023-07-19,July,2023,0.19,72,5G,Normal Usage,Normal User
13595,183,2022-12-22,December,2022,0.48,146,5G,Normal Usage,Normal User
13596,28,2024-06-10,June,2024,5.51,105,4G,Normal Usage,Normal User
13597,197,2022-06-17,June,2022,2.35,93,4G,Normal Usage,Normal User
13598,191,2023-07-11,July,2023,7.5,62,5G,High Usage,Heavy User
13599,315,2023-03-28,March,2023,16.71,153,4G,High Usage,Heavy User
13600,389,2022-04-15,April,2022,1.16,254,4G,Normal Usage,Normal User
13601,51,2022-05-30,May,2022,0.89,34,5G,Normal Usage,Normal User
13602,149,2022-05-26,May,2022,4.89,295,4G,Normal Usage,Normal User
13603,268,2023-12-17,December,2023,16.45,252,4G,High Usage,Heavy User
13604,50,2024-05-23,May,2024,2.48,156,5G,Normal Usage,Normal User
13605,388,2022-10-26,October,2022,3.96,133,4G,Normal Usage,Normal User
13606,246,2022-06-16,June,2022,3.81,128,4G,Normal Usage,Normal User
13607,113,2023-12-14,December,2023,1.1,279,4G,Normal Usage,Normal User
13608,170,2023-10-08,October,2023,2.13,251,4G,Normal Usage,Normal User
13609,468,2023-12-24,December,2023,4.48,134,5G,Normal Usage,Normal User
13610,166,2022-02-17,February,2022,2.91,10,4G,Normal Usage,Normal User
13611,409,2023-09-30,September,2023,0.05,291,4G,Normal Usage,Normal User
13612,14,2022-08-27,August,2022,1.03,147,4G,Normal Usage,Normal User
13613,203,2022-01-07,January,2022,0.39,79,4G,Normal Usage,Normal User
13614,288,2023-04-09,April,2023,0.66,190,4G,Normal Usage,Normal User
13615,395,2023-03-29,March,2023,5.9,29,4G,Normal Usage,Normal User
13616,189,2024-02-23,February,2024,0.09,228,4G,Normal Usage,Normal User
13617,402,2024-06-15,June,2024,0.62,83,4G,Normal Usage,Normal User
13618,155,2023-01-06,January,2023,0.93,149,4G,Normal Usage,Normal User
13619,55,2023-07-03,July,2023,2.4,188,5G,Normal Usage,Normal User
13620,182,2023-05-02,May,2023,1.91,20,4G,Normal Usage,Normal User
13621,210,2022-07-30,July,2022,0.62,36,4G,Normal Usage,Normal User
13622,376,2022-06-14,June,2022,0.45,245,4G,Normal Usage,Normal User
13623,471,2022-05-05,May,2022,0.68,282,5G,Normal Usage,Normal User
13624,75,2022-12-03,December,2022,1.75,101,4G,Normal Usage,Normal User
13625,277,2022-07-11,July,2022,0.79,293,5G,Normal Usage,Normal User
13626,428,2023-12-31,December,2023,7.37,231,4G,High Usage,Heavy User
13627,133,2022-08-02,August,2022,1.56,287,5G,Normal Usage,Normal User
13628,343,2023-07-28,July,2023,0.15,244,4G,Normal Usage,Normal User
13629,425,2022-11-24,November,2022,3.27,176,5G,Normal Usage,Normal User
13630,59,2023-01-16,January,2023,1.0,212,5G,Normal Usage,Normal User
13631,345,2023-11-04,November,2023,2.65,101,4G,Normal Usage,Normal User
13632,489,2023-08-01,August,2023,0.82,285,4G,Normal Usage,Normal User
13633,182,2024-03-08,March,2024,2.11,21,4G,Normal Usage,Normal User
13634,458,2022-08-27,August,2022,3.7,18,4G,Normal Usage,Normal User
13635,406,2023-06-16,June,2023,6.58,286,5G,High Usage,Heavy User
13636,339,2023-12-01,December,2023,0.76,275,4G,Normal Usage,Normal User
13637,321,2022-03-23,March,2022,1.02,146,4G,Normal Usage,Normal User
13638,64,2022-12-29,December,2022,1.56,39,4G,Normal Usage,Normal User
13639,327,2023-05-20,May,2023,6.55,166,4G,High Usage,Heavy User
13640,260,2022-07-21,July,2022,5.79,90,5G,Normal Usage,Normal User
13641,193,2023-05-19,May,2023,0.24,71,5G,Normal Usage,Normal User
13642,143,2023-10-06,October,2023,0.35,282,4G,Normal Usage,Normal User
13643,104,2022-02-06,February,2022,1.71,139,5G,Normal Usage,Normal User
13644,460,2023-10-06,October,2023,0.28,238,5G,Normal Usage,Normal User
13645,406,2023-08-12,August,2023,1.06,77,4G,Normal Usage,Normal User
13646,214,2023-08-24,August,2023,0.4,198,5G,Normal Usage,Normal User
13647,242,2023-02-06,February,2023,2.53,16,4G,Normal Usage,Normal User
13648,431,2024-02-04,February,2024,7.46,217,4G,High Usage,Heavy User
13649,209,2024-05-05,May,2024,14.31,228,4G,High Usage,Heavy User
13650,93,2023-12-07,December,2023,1.18,137,5G,Normal Usage,Normal User
13651,430,2022-06-25,June,2022,2.28,146,4G,Normal Usage,Normal User
13652,142,2023-06-29,June,2023,4.85,209,4G,Normal Usage,Normal User
13653,434,2023-07-24,July,2023,0.31,157,4G,Normal Usage,Normal User
13654,404,2023-04-12,April,2023,2.92,152,4G,Normal Usage,Normal User
13655,434,2022-07-20,July,2022,1.31,162,5G,Normal Usage,Normal User
13656,112,2023-06-24,June,2023,0.58,100,4G,Normal Usage,Normal User
13657,417,2023-07-01,July,2023,1.29,154,4G,Normal Usage,Normal User
13658,375,2023-09-29,September,2023,0.2,9,4G,Normal Usage,Normal User
13659,59,2023-01-29,January,2023,2.97,182,4G,Normal Usage,Normal User
13660,43,2024-04-12,April,2024,0.73,133,4G,Normal Usage,Normal User
13661,207,2022-02-11,February,2022,0.93,5,4G,Normal Usage,Normal User
13662,268,2023-08-20,August,2023,0.32,257,4G,Normal Usage,Normal User
13663,296,2023-01-28,January,2023,5.0,210,4G,Normal Usage,Normal User
13664,118,2023-12-01,December,2023,1.7,50,4G,Normal Usage,Normal User
13665,20,2023-09-15,September,2023,2.12,146,4G,Normal Usage,Normal User
13666,222,2024-02-22,February,2024,2.11,127,5G,Normal Usage,Normal User
13667,166,2023-03-17,March,2023,1.32,257,4G,Normal Usage,Normal User
13668,131,2024-04-16,April,2024,0.53,50,5G,Normal Usage,Normal User
13669,156,2023-09-09,September,2023,3.42,153,4G,Normal Usage,Normal User
13670,184,2023-05-21,May,2023,0.34,69,4G,Normal Usage,Normal User
13671,90,2022-11-16,November,2022,0.27,275,4G,Normal Usage,Normal User
13672,94,2023-07-07,July,2023,3.1,278,4G,Normal Usage,Normal User
13673,13,2022-08-03,August,2022,0.59,133,4G,Normal Usage,Normal User
13674,461,2022-03-12,March,2022,0.92,219,5G,Normal Usage,Normal User
13675,322,2023-07-22,July,2023,1.61,162,4G,Normal Usage,Normal User
13676,293,2022-08-24,August,2022,1.49,135,4G,Normal Usage,Normal User
13677,433,2022-10-08,October,2022,3.08,56,4G,Normal Usage,Normal User
13678,230,2023-09-09,September,2023,2.44,176,5G,Normal Usage,Normal User
13679,322,2024-06-05,June,2024,2.58,114,5G,Normal Usage,Normal User
13680,292,2022-06-11,June,2022,3.13,148,4G,Normal Usage,Normal User
13681,438,2022-07-10,July,2022,0.87,240,4G,Normal Usage,Normal User
13682,26,2022-01-09,January,2022,0.97,122,4G,Normal Usage,Normal User
13683,75,2022-03-01,March,2022,1.44,291,5G,Normal Usage,Normal User
13684,456,2024-06-11,June,2024,0.92,68,5G,Normal Usage,Normal User
13685,364,2024-03-27,March,2024,10.49,62,5G,High Usage,Heavy User
13686,424,2022-08-13,August,2022,4.21,220,4G,Normal Usage,Normal User
13687,299,2024-03-29,March,2024,0.45,15,4G,Normal Usage,Normal User
13688,150,2023-12-01,December,2023,0.01,77,5G,Normal Usage,Normal User
13689,148,2023-08-05,August,2023,0.11,121,5G,Normal Usage,Normal User
13690,8,2024-03-15,March,2024,0.7,257,5G,Normal Usage,Normal User
13691,29,2022-10-14,October,2022,0.3,216,4G,Normal Usage,Normal User
13692,296,2022-06-18,June,2022,1.91,113,4G,Normal Usage,Normal User
13693,474,2022-03-03,March,2022,4.88,145,4G,Normal Usage,Normal User
13694,414,2022-12-15,December,2022,3.34,236,5G,Normal Usage,Normal User
13695,209,2023-03-18,March,2023,0.61,85,4G,Normal Usage,Normal User
13696,128,2022-01-14,January,2022,1.27,166,4G,Normal Usage,Normal User
13697,340,2022-06-13,June,2022,1.77,128,4G,Normal Usage,Normal User
13698,116,2023-02-24,February,2023,4.15,164,4G,Normal Usage,Normal User
13699,439,2024-01-27,January,2024,4.57,276,4G,Normal Usage,Normal User
13700,144,2024-04-26,April,2024,6.01,256,4G,High Usage,Heavy User
13701,430,2023-06-04,June,2023,1.78,131,4G,Normal Usage,Normal User
13702,318,2023-10-28,October,2023,2.96,57,5G,Normal Usage,Normal User
13703,235,2023-07-02,July,2023,0.3,256,5G,Normal Usage,Normal User
13704,7,2023-07-14,July,2023,2.08,140,4G,Normal Usage,Normal User
13705,464,2023-08-20,August,2023,0.71,173,5G,Normal Usage,Normal User
13706,45,2022-01-28,January,2022,1.41,174,4G,Normal Usage,Normal User
13707,443,2023-12-09,December,2023,2.51,208,5G,Normal Usage,Normal User
13708,239,2023-03-22,March,2023,0.74,203,5G,Normal Usage,Normal User
13709,440,2022-07-27,July,2022,0.13,6,4G,Normal Usage,Normal User
13710,432,2023-04-15,April,2023,0.03,50,4G,Normal Usage,Normal User
13711,155,2023-12-17,December,2023,0.06,258,4G,Normal Usage,Normal User
13712,181,2024-03-29,March,2024,0.02,177,5G,Normal Usage,Normal User
13713,215,2022-04-14,April,2022,0.29,30,4G,Normal Usage,Normal User
13714,88,2024-01-12,January,2024,0.68,153,4G,Normal Usage,Normal User
13715,256,2023-03-02,March,2023,0.63,54,4G,Normal Usage,Normal User
13716,73,2022-04-11,April,2022,10.82,155,5G,High Usage,Heavy User
13717,419,2023-06-25,June,2023,0.91,43,5G,Normal Usage,Normal User
13718,179,2023-10-01,October,2023,0.34,80,4G,Normal Usage,Normal User
13719,212,2024-04-29,April,2024,1.97,165,5G,Normal Usage,Normal User
13720,293,2023-06-06,June,2023,4.88,29,5G,Normal Usage,Normal User
13721,234,2022-04-16,April,2022,2.83,135,5G,Normal Usage,Normal User
13722,465,2023-11-10,November,2023,0.88,13,4G,Normal Usage,Normal User
13723,239,2024-02-08,February,2024,2.06,105,4G,Normal Usage,Normal User
