usage_id,customer_id,usage_date,usage_month,usage_year,data_used_gb,call_minutes,network_type,usage_category
13688,150,2023-12-01,December,2023,0.01,77,5G,Normal Usage
13689,148,2023-08-05,August,2023,0.11,121,5G,Normal Usage
13690,8,2024-03-15,March,2024,0.70,257,5G,Normal Usage
13691,29,2022-10-14,October,2022,0.30,216,4G,Normal Usage
13692,296,2022-06-18,June,2022,1.91,113,4G,Normal Usage
13693,474,2022-03-03,March,2022,4.88,145,4G,Normal Usage
13694,414,2022-12-15,December,2022,3.34,236,5G,Normal Usage
13695,209,2023-03-18,March,2023,0.61,85,4G,Normal Usage
13696,128,2022-01-14,January,2022,1.27,166,4G,Normal Usage
13697,340,2022-06-13,June,2022,1.77,128,4G,Normal Usage
13698,116,2023-02-24,February,2023,4.15,164,4G,Normal Usage
13699,439,2024-01-27,January,2024,4.57,276,4G,Normal Usage
13700,144,2024-04-26,April,2024,6.01,256,4G,High Usage
13701,430,2023-06-04,June,2023,1.78,131,4G,Normal Usage
13702,318,2023-10-28,October,2023,2.96,57,5G,Normal Usage
13703,235,2023-07-02,July,2023,0.30,256,5G,Normal Usage
13704,7,2023-07-14,July,2023,2.08,140,4G,Normal Usage
13705,464,2023-08-20,August,2023,0.71,173,5G,Normal Usage
13706,45,2022-01-28,January,2022,1.41,174,4G,Normal Usage
13707,443,2023-12-09,December,2023,2.51,208,5G,Normal Usage
13708,239,2023-03-22,March,2023,0.74,203,5G,Normal Usage
13709,440,2022-07-27,July,2022,0.13,6,4G,Normal Usage
13710,432,2023-04-15,April,2023,0.03,50,4G,Normal Usage
13711,155,2023-12-17,December,2023,0.06,258,4G,Normal Usage
13712,181,2024-03-29,March,2024,0.02,177,5G,Normal Usage
13713,215,2022-04-14,April,2022,0.29,30,4G,Normal Usage
13714,88,2024-01-12,January,2024,0.68,153,4G,Normal Usage
13715,256,2023-03-02,March,2023,0.63,54,4G,Normal Usage
13716,73,2022-04-11,April,2022,10.82,155,5G,High Usage
13717,419,2023-06-25,June,2023,0.91,43,5G,Normal Usage
13718,179,2023-10-01,October,2023,0.34,80,4G,Normal Usage
13719,212,2024-04-29,April,2024,1.97,165,5G,Normal Usage
13720,293,2023-06-06,June,2023,4.88,29,5G,Normal Usage
13721,234,2022-04-16,April,2022,2.83,135,5G,Normal Usage
13722,465,2023-11-10,November,2023,0.88,13,4G,Normal Usage
13723,239,2024-02-08,February,2024,2.06,105,4G,Normal Usage
13724,223,2024-03-17,March,2024,3.14,74,4G,Normal Usage
13725,119,2022-10-04,October,2022,3.26,78,4G,Normal Usage
13726,313,2022-03-06,March,2022,2.75,193,4G,Normal Usage
13727,264,2024-02-22,February,2024,5.12,95,4G,Normal Usage
13728,207,2024-06-18,June,2024,5.10,39,4G,Normal Usage
13729,95,2022-07-07,July,2022,2.16,255,4G,Normal Usage
13730,373,2022-11-13,November,2022,1.40,106,4G,Normal Usage
13731,222,2022-05-18,May,2022,2.57,16,4G,Normal Usage
13732,366,2022-12-09,December,2022,4.26,14,5G,Normal Usage
13733,276,2022-04-15,April,2022,0.01,271,5G,Normal Usage
13734,380,2023-06-30,June,2023,12.07,12,4G,High Usage
13735,231,2023-01-15,January,2023,0.50,246,5G,Normal Usage
13736,309,2022-04-20,April,2022,1.59,213,4G,Normal Usage
13737,119,2023-06-29,June,2023,5.14,150,5G,Normal Usage
13738,268,2022-12-20,December,2022,0.64,291,4G,Normal Usage
13739,433,2024-01-13,January,2024,1.62,42,4G,Normal Usage
13740,273,2022-11-13,November,2022,0.36,113,4G,Normal Usage
13741,64,2022-09-23,September,2022,1.26,80,4G,Normal Usage
13742,298,2023-11-25,November,2023,0.49,140,4G,Normal Usage
13743,350,2024-05-01,May,2024,1.13,29,4G,Normal Usage
13744,413,2022-03-06,March,2022,1.17,29,4G,Normal Usage
13745,403,2022-11-29,November,2022,12.47,265,5G,High Usage
13746,494,2023-05-28,May,2023,13.15,98,4G,High Usage
13747,11,2022-05-13,May,2022,0.30,93,4G,Normal Usage
13748,98,2023-08-15,August,2023,3.24,210,4G,Normal Usage
13749,434,2024-02-22,February,2024,0.13,294,5G,Normal Usage
13750,71,2024-01-23,January,2024,0.08,36,4G,Normal Usage
13751,364,2023-06-24,June,2023,0.28,88,4G,Normal Usage
13752,58,2024-01-05,January,2024,8.42,254,4G,High Usage
13753,290,2023-06-19,June,2023,7.07,213,4G,High Usage
13754,251,2023-05-11,May,2023,0.54,13,4G,Normal Usage
13755,276,2023-09-13,September,2023,0.44,191,4G,Normal Usage
13756,50,2023-09-11,September,2023,0.69,294,4G,Normal Usage
13757,358,2023-10-19,October,2023,1.81,181,4G,Normal Usage
13758,216,2023-01-04,January,2023,2.11,129,4G,Normal Usage
13759,394,2024-05-15,May,2024,0.63,223,4G,Normal Usage
13760,416,2023-10-13,October,2023,3.53,42,4G,Normal Usage
13761,52,2024-03-06,March,2024,0.93,180,5G,Normal Usage
13762,271,2024-03-20,March,2024,6.38,168,4G,High Usage
13763,485,2022-04-09,April,2022,2.67,263,5G,Normal Usage
13764,84,2022-11-13,November,2022,1.43,95,4G,Normal Usage
13765,387,2022-05-03,May,2022,3.90,202,4G,Normal Usage
13766,293,2022-11-16,November,2022,4.26,67,5G,Normal Usage
13767,126,2024-03-09,March,2024,0.86,91,4G,Normal Usage
13768,296,2023-08-16,August,2023,1.04,265,4G,Normal Usage
13769,72,2023-05-10,May,2023,6.87,177,4G,High Usage
13770,296,2023-04-02,April,2023,0.45,150,4G,Normal Usage
13771,236,2023-06-06,June,2023,0.11,46,5G,Normal Usage
13772,56,2023-06-04,June,2023,1.51,2,4G,Normal Usage
13773,407,2023-12-18,December,2023,4.04,102,4G,Normal Usage
13774,360,2022-11-11,November,2022,3.69,272,5G,Normal Usage
13775,395,2023-12-10,December,2023,6.30,21,5G,High Usage
13776,110,2023-12-11,December,2023,1.90,115,5G,Normal Usage
13777,192,2023-06-26,June,2023,0.26,103,4G,Normal Usage
13778,392,2023-04-24,April,2023,2.22,258,5G,Normal Usage
13779,93,2022-01-20,January,2022,3.77,297,5G,Normal Usage
13780,350,2023-07-14,July,2023,0.24,129,5G,Normal Usage
13781,56,2022-05-10,May,2022,0.47,294,5G,Normal Usage
13782,60,2022-10-20,October,2022,0.03,47,5G,Normal Usage
13783,138,2024-06-15,June,2024,2.25,26,4G,Normal Usage
13784,39,2022-05-12,May,2022,5.45,14,4G,Normal Usage
13785,28,2022-12-22,December,2022,2.78,262,5G,Normal Usage
13786,49,2022-02-23,February,2022,10.05,297,4G,High Usage
13787,420,2024-06-08,June,2024,0.16,264,4G,Normal Usage
13788,125,2024-03-03,March,2024,5.83,133,4G,Normal Usage
13789,13,2023-01-22,January,2023,4.21,75,5G,Normal Usage
13790,480,2022-09-22,September,2022,0.94,29,4G,Normal Usage
13791,36,2022-08-03,August,2022,9.08,125,4G,High Usage
13792,101,2023-04-05,April,2023,0.85,83,4G,Normal Usage
13793,282,2023-04-03,April,2023,5.50,53,4G,Normal Usage
13794,86,2024-03-12,March,2024,5.32,282,4G,Normal Usage
13795,4,2022-02-12,February,2022,3.54,262,4G,Normal Usage
13796,223,2023-08-09,August,2023,2.07,221,5G,Normal Usage
13797,338,2024-05-11,May,2024,0.32,1,5G,Normal Usage
13798,448,2022-10-05,October,2022,1.90,145,5G,Normal Usage
13799,166,2024-04-17,April,2024,1.10,17,4G,Normal Usage
13800,383,2024-01-24,January,2024,3.93,15,4G,Normal Usage
13801,344,2022-05-10,May,2022,3.55,158,4G,Normal Usage
13802,383,2022-12-16,December,2022,6.04,297,4G,High Usage
13803,376,2023-12-07,December,2023,0.04,208,4G,Normal Usage
13804,471,2023-06-28,June,2023,4.14,204,5G,Normal Usage
13805,278,2022-04-16,April,2022,6.97,112,4G,High Usage
13806,130,2023-12-17,December,2023,3.89,177,4G,Normal Usage
13807,31,2022-01-01,January,2022,0.35,208,5G,Normal Usage
13808,375,2024-01-27,January,2024,0.21,123,4G,Normal Usage
13809,11,2023-08-07,August,2023,0.05,14,5G,Normal Usage
13810,476,2023-03-08,March,2023,2.48,297,5G,Normal Usage
13811,302,2022-11-02,November,2022,2.48,44,4G,Normal Usage
13812,96,2023-06-11,June,2023,10.84,93,4G,High Usage
13813,190,2022-02-22,February,2022,1.27,106,5G,Normal Usage
13814,453,2023-06-04,June,2023,1.01,277,4G,Normal Usage
13815,192,2022-11-26,November,2022,2.45,127,4G,Normal Usage
13816,486,2023-07-12,July,2023,4.37,37,5G,Normal Usage
13817,266,2022-11-21,November,2022,6.90,96,4G,High Usage
13818,424,2022-04-24,April,2022,4.06,197,4G,Normal Usage
13819,128,2022-05-27,May,2022,1.39,191,4G,Normal Usage
13820,238,2022-06-15,June,2022,2.52,6,5G,Normal Usage
13821,408,2023-01-14,January,2023,4.85,43,4G,Normal Usage
13822,355,2022-05-19,May,2022,1.69,6,4G,Normal Usage
13823,428,2023-09-21,September,2023,0.61,193,4G,Normal Usage
13824,112,2022-10-26,October,2022,0.46,0,4G,Normal Usage
13825,316,2022-10-03,October,2022,0.00,61,5G,Normal Usage
13826,446,2024-02-28,February,2024,3.17,88,5G,Normal Usage
13827,343,2024-04-29,April,2024,0.29,17,4G,Normal Usage
13828,145,2024-04-04,April,2024,0.70,107,4G,Normal Usage
13829,65,2022-06-27,June,2022,0.88,134,4G,Normal Usage
13830,247,2024-04-21,April,2024,2.05,66,4G,Normal Usage
13831,223,2022-12-20,December,2022,1.27,92,4G,Normal Usage
13832,479,2022-06-03,June,2022,2.81,137,4G,Normal Usage
13833,490,2022-07-20,July,2022,0.14,188,4G,Normal Usage
13834,313,2024-05-27,May,2024,0.33,58,4G,Normal Usage
13835,439,2022-04-25,April,2022,1.73,186,5G,Normal Usage
13836,106,2023-11-02,November,2023,1.03,234,5G,Normal Usage
13837,181,2023-07-08,July,2023,0.88,68,4G,Normal Usage
13838,184,2024-01-29,January,2024,0.17,97,4G,Normal Usage
13839,226,2022-03-09,March,2022,5.65,7,5G,Normal Usage
13840,265,2023-03-21,March,2023,2.94,133,5G,Normal Usage
13841,278,2023-03-21,March,2023,0.32,55,4G,Normal Usage
13842,397,2022-11-22,November,2022,0.17,113,5G,Normal Usage
13843,89,2024-04-25,April,2024,9.21,87,5G,High Usage
13844,176,2023-12-09,December,2023,2.86,137,4G,Normal Usage
13845,18,2023-08-25,August,2023,1.35,107,4G,Normal Usage
13846,371,2023-09-15,September,2023,3.02,22,4G,Normal Usage
13847,460,2024-05-29,May,2024,3.53,143,4G,Normal Usage
13848,424,2022-12-25,December,2022,3.78,143,4G,Normal Usage
13849,401,2022-05-25,May,2022,1.62,55,5G,Normal Usage
13850,399,2022-10-02,October,2022,1.40,107,5G,Normal Usage
13851,106,2023-05-24,May,2023,0.03,5,4G,Normal Usage
13852,271,2022-06-28,June,2022,6.53,29,4G,High Usage
13853,463,2024-01-23,January,2024,2.31,126,4G,Normal Usage
13854,319,2024-04-17,April,2024,0.57,120,4G,Normal Usage
13855,167,2024-04-10,April,2024,6.30,98,4G,High Usage
13856,13,2023-04-22,April,2023,6.16,165,5G,High Usage
13857,337,2024-04-22,April,2024,11.32,240,4G,High Usage
13858,32,2023-02-18,February,2023,5.18,49,4G,Normal Usage
13859,393,2022-06-02,June,2022,15.28,267,4G,High Usage
13860,40,2022-04-14,April,2022,0.70,72,4G,Normal Usage
13861,148,2022-03-16,March,2022,4.62,299,4G,Normal Usage
13862,218,2022-05-08,May,2022,4.33,51,4G,Normal Usage
13863,219,2023-12-12,December,2023,0.66,264,4G,Normal Usage
13864,469,2023-10-28,October,2023,0.26,226,4G,Normal Usage
13865,82,2023-07-22,July,2023,9.71,192,4G,High Usage
13866,333,2024-02-29,February,2024,0.88,238,4G,Normal Usage
13867,208,2022-12-11,December,2022,5.12,9,4G,Normal Usage
13868,201,2023-06-15,June,2023,0.01,227,5G,Normal Usage
13869,447,2022-06-08,June,2022,0.05,292,4G,Normal Usage
13870,332,2023-06-22,June,2023,1.57,51,4G,Normal Usage
13871,428,2023-03-02,March,2023,0.68,239,4G,Normal Usage
13872,38,2023-11-12,November,2023,2.93,98,4G,Normal Usage
13873,211,2022-01-23,January,2022,2.08,80,5G,Normal Usage
13874,444,2022-02-16,February,2022,0.20,12,4G,Normal Usage
13875,327,2023-06-09,June,2023,0.44,127,5G,Normal Usage
13876,249,2023-12-30,December,2023,1.23,10,4G,Normal Usage
13877,227,2024-04-13,April,2024,0.51,80,4G,Normal Usage
13878,48,2023-12-07,December,2023,3.93,260,5G,Normal Usage
13879,18,2022-05-24,May,2022,1.34,5,4G,Normal Usage
13880,400,2023-08-08,August,2023,0.25,221,4G,Normal Usage
13881,439,2023-10-30,October,2023,1.66,297,5G,Normal Usage
13882,295,2023-08-12,August,2023,0.24,80,5G,Normal Usage
13883,196,2023-02-23,February,2023,0.35,2,4G,Normal Usage
13884,187,2023-11-12,November,2023,0.68,59,4G,Normal Usage
13885,345,2024-03-09,March,2024,4.91,220,4G,Normal Usage
13886,224,2022-03-26,March,2022,6.46,48,4G,High Usage
13887,318,2023-02-20,February,2023,4.38,227,4G,Normal Usage
13888,488,2023-11-25,November,2023,1.02,289,5G,Normal Usage
13889,397,2023-04-27,April,2023,0.80,292,4G,Normal Usage
13890,365,2023-04-01,April,2023,1.99,297,5G,Normal Usage
13891,337,2024-04-06,April,2024,3.20,192,4G,Normal Usage
13892,497,2022-10-24,October,2022,12.54,256,4G,High Usage
13893,229,2022-04-22,April,2022,0.35,102,5G,Normal Usage
13894,390,2022-08-18,August,2022,0.13,145,4G,Normal Usage
13895,467,2022-04-06,April,2022,2.96,289,4G,Normal Usage
13896,77,2023-11-11,November,2023,4.46,256,4G,Normal Usage
13897,188,2023-01-13,January,2023,4.68,277,5G,Normal Usage
13898,346,2022-06-05,June,2022,2.84,188,4G,Normal Usage
13899,270,2023-02-25,February,2023,7.70,177,4G,High Usage
13900,95,2022-04-15,April,2022,1.79,15,4G,Normal Usage
13901,310,2023-12-06,December,2023,6.13,85,4G,High Usage
13902,132,2022-11-26,November,2022,8.59,247,5G,High Usage
13903,39,2023-03-15,March,2023,4.70,216,4G,Normal Usage
13904,72,2022-05-12,May,2022,0.93,41,4G,Normal Usage
13905,281,2024-05-16,May,2024,0.55,193,4G,Normal Usage
13906,333,2023-01-17,January,2023,1.99,162,5G,Normal Usage
13907,160,2022-05-18,May,2022,1.51,275,5G,Normal Usage
13908,187,2024-04-22,April,2024,5.25,129,5G,Normal Usage
13909,486,2022-09-27,September,2022,0.26,262,4G,Normal Usage
13910,191,2023-07-04,July,2023,0.75,176,4G,Normal Usage
13911,422,2023-01-31,January,2023,3.48,264,4G,Normal Usage
13912,120,2023-07-11,July,2023,0.25,26,5G,Normal Usage
13913,220,2023-04-09,April,2023,0.97,84,5G,Normal Usage
13914,53,2023-11-06,November,2023,1.22,195,5G,Normal Usage
13915,222,2023-03-26,March,2023,2.44,242,4G,Normal Usage
13916,451,2022-11-27,November,2022,0.43,176,4G,Normal Usage
13917,412,2022-09-10,September,2022,4.93,129,4G,Normal Usage
13918,131,2023-11-12,November,2023,1.48,144,5G,Normal Usage
13919,237,2022-10-12,October,2022,6.22,82,4G,High Usage
13920,246,2022-10-01,October,2022,1.58,87,5G,Normal Usage
13921,226,2022-01-20,January,2022,0.80,19,4G,Normal Usage
13922,208,2022-08-27,August,2022,0.38,229,4G,Normal Usage
13923,406,2022-09-27,September,2022,0.01,125,4G,Normal Usage
13924,96,2023-02-22,February,2023,1.90,50,4G,Normal Usage
13925,422,2022-11-06,November,2022,0.28,87,4G,Normal Usage
13926,200,2022-01-31,January,2022,1.24,169,4G,Normal Usage
13927,247,2024-04-05,April,2024,2.22,62,4G,Normal Usage
13928,72,2022-04-14,April,2022,0.81,88,4G,Normal Usage
13929,318,2023-11-13,November,2023,0.48,188,5G,Normal Usage
13930,185,2022-07-05,July,2022,3.73,189,5G,Normal Usage
13931,6,2022-05-08,May,2022,7.33,88,4G,High Usage
13932,206,2022-07-29,July,2022,0.26,25,4G,Normal Usage
13933,32,2023-02-18,February,2023,0.42,175,4G,Normal Usage
13934,99,2022-10-08,October,2022,8.05,263,5G,High Usage
13935,394,2022-09-10,September,2022,0.10,41,4G,Normal Usage
13936,387,2022-01-19,January,2022,9.50,118,4G,High Usage
13937,256,2023-12-13,December,2023,0.01,168,5G,Normal Usage
13938,187,2024-01-02,January,2024,5.17,107,4G,Normal Usage
13939,76,2022-05-16,May,2022,0.92,146,5G,Normal Usage
13940,177,2022-08-11,August,2022,6.98,175,4G,High Usage
13941,315,2022-01-03,January,2022,0.95,188,4G,Normal Usage
13942,287,2022-08-24,August,2022,2.66,159,4G,Normal Usage
13943,349,2024-05-03,May,2024,0.21,73,5G,Normal Usage
13944,255,2023-04-10,April,2023,0.69,17,5G,Normal Usage
13945,325,2022-08-16,August,2022,3.71,139,4G,Normal Usage
13946,190,2023-10-16,October,2023,1.88,114,4G,Normal Usage
13947,308,2023-05-14,May,2023,6.58,224,4G,High Usage
13948,345,2023-06-05,June,2023,1.40,45,5G,Normal Usage
13949,127,2023-12-03,December,2023,5.10,37,4G,Normal Usage
13950,425,2024-05-11,May,2024,1.49,205,5G,Normal Usage
13951,287,2023-11-08,November,2023,9.69,8,4G,High Usage
13952,254,2022-05-19,May,2022,8.04,252,4G,High Usage
13953,213,2022-10-03,October,2022,1.00,107,4G,Normal Usage
13954,250,2022-10-18,October,2022,5.43,97,5G,Normal Usage
13955,84,2022-02-22,February,2022,4.70,274,5G,Normal Usage
13956,487,2023-11-18,November,2023,0.59,70,4G,Normal Usage
13957,383,2022-04-20,April,2022,2.45,38,4G,Normal Usage
13958,406,2023-12-16,December,2023,0.19,297,4G,Normal Usage
13959,388,2023-10-10,October,2023,4.53,89,4G,Normal Usage
13960,13,2022-01-04,January,2022,0.48,218,5G,Normal Usage
13961,45,2023-10-29,October,2023,0.18,106,4G,Normal Usage
13962,127,2023-11-15,November,2023,1.28,95,5G,Normal Usage
13963,426,2024-05-19,May,2024,2.15,31,5G,Normal Usage
13964,114,2022-02-16,February,2022,4.83,125,5G,Normal Usage
13965,433,2022-04-04,April,2022,9.15,146,5G,High Usage
13966,276,2023-07-14,July,2023,1.45,279,4G,Normal Usage
13967,500,2024-01-22,January,2024,0.16,23,5G,Normal Usage
13968,205,2024-05-08,May,2024,3.46,208,4G,Normal Usage
13969,337,2022-08-01,August,2022,2.08,119,4G,Normal Usage
13970,438,2023-03-12,March,2023,1.49,273,5G,Normal Usage
13971,420,2024-05-01,May,2024,0.93,139,4G,Normal Usage
13972,481,2023-05-23,May,2023,1.74,296,5G,Normal Usage
13973,385,2024-04-15,April,2024,1.03,81,5G,Normal Usage
13974,399,2023-10-13,October,2023,3.54,207,5G,Normal Usage
13975,461,2022-07-24,July,2022,1.96,32,4G,Normal Usage
13976,273,2023-01-16,January,2023,5.24,23,4G,Normal Usage
13977,408,2022-03-14,March,2022,1.96,60,4G,Normal Usage
13978,58,2023-05-31,May,2023,0.68,188,5G,Normal Usage
13979,328,2022-03-17,March,2022,4.76,83,4G,Normal Usage
13980,498,2024-04-20,April,2024,2.04,224,4G,Normal Usage
13981,219,2022-03-18,March,2022,0.58,167,4G,Normal Usage
13982,109,2024-03-26,March,2024,2.44,185,4G,Normal Usage
13983,279,2024-02-07,February,2024,1.11,71,4G,Normal Usage
13984,174,2023-02-14,February,2023,4.65,73,4G,Normal Usage
13985,328,2023-09-06,September,2023,1.51,152,4G,Normal Usage
13986,264,2022-04-16,April,2022,3.24,95,5G,Normal Usage
13987,315,2024-04-24,April,2024,0.25,52,4G,Normal Usage
13988,474,2023-07-05,July,2023,1.26,173,4G,Normal Usage
13989,111,2023-04-21,April,2023,10.22,109,4G,High Usage
13990,187,2024-04-05,April,2024,4.13,50,5G,Normal Usage
13991,269,2022-10-02,October,2022,0.44,252,4G,Normal Usage
13992,423,2022-03-29,March,2022,0.81,72,4G,Normal Usage
13993,229,2023-12-24,December,2023,1.00,211,4G,Normal Usage
13994,497,2024-05-30,May,2024,2.63,211,4G,Normal Usage
13995,156,2022-03-18,March,2022,3.54,250,4G,Normal Usage
13996,473,2022-03-18,March,2022,3.46,167,4G,Normal Usage
13997,189,2023-03-18,March,2023,1.78,262,5G,Normal Usage
13998,272,2023-06-24,June,2023,4.16,229,4G,Normal Usage
13999,375,2022-09-02,September,2022,1.44,238,4G,Normal Usage
14000,2,2023-08-01,August,2023,0.33,274,4G,Normal Usage
14001,246,2024-02-17,February,2024,2.08,142,4G,Normal Usage
14002,210,2023-01-17,January,2023,7.61,69,5G,High Usage
14003,401,2023-12-18,December,2023,3.94,173,4G,Normal Usage
14004,286,2023-07-24,July,2023,2.16,108,5G,Normal Usage
14005,359,2023-12-14,December,2023,2.60,202,5G,Normal Usage
14006,13,2024-01-07,January,2024,6.67,184,4G,High Usage
14007,96,2022-05-22,May,2022,1.40,290,5G,Normal Usage
14008,498,2024-06-11,June,2024,1.01,91,4G,Normal Usage
14009,221,2023-01-03,January,2023,9.46,258,4G,High Usage
14010,238,2022-03-25,March,2022,4.98,205,4G,Normal Usage
14011,94,2022-05-23,May,2022,0.98,51,4G,Normal Usage
14012,338,2022-12-18,December,2022,1.56,180,4G,Normal Usage
14013,269,2023-06-29,June,2023,1.34,2,4G,Normal Usage
14014,171,2022-06-01,June,2022,0.40,83,4G,Normal Usage
14015,469,2022-06-07,June,2022,7.91,213,4G,High Usage
14016,94,2023-03-22,March,2023,1.30,33,4G,Normal Usage
14017,149,2023-10-15,October,2023,5.21,49,4G,Normal Usage
14018,112,2024-02-02,February,2024,0.52,288,4G,Normal Usage
14019,55,2022-10-30,October,2022,1.98,258,4G,Normal Usage
14020,337,2023-09-16,September,2023,0.06,257,4G,Normal Usage
14021,424,2023-10-18,October,2023,3.61,271,4G,Normal Usage
14022,467,2023-03-26,March,2023,2.17,181,4G,Normal Usage
14023,116,2023-12-22,December,2023,2.46,32,4G,Normal Usage
14024,143,2022-08-12,August,2022,0.13,264,4G,Normal Usage
14025,201,2022-02-12,February,2022,0.59,39,5G,Normal Usage
14026,180,2022-09-21,September,2022,0.19,209,4G,Normal Usage
14027,202,2024-01-26,January,2024,0.85,271,4G,Normal Usage
14028,364,2022-01-03,January,2022,2.47,135,4G,Normal Usage
14029,479,2023-09-29,September,2023,2.09,86,4G,Normal Usage
14030,53,2022-09-25,September,2022,2.37,59,4G,Normal Usage
14031,471,2023-08-19,August,2023,1.99,163,4G,Normal Usage
14032,384,2022-01-16,January,2022,0.80,2,4G,Normal Usage
14033,180,2022-11-30,November,2022,0.70,14,4G,Normal Usage
14034,414,2023-04-09,April,2023,0.37,101,5G,Normal Usage
14035,417,2022-02-28,February,2022,4.73,254,4G,Normal Usage
14036,313,2022-06-26,June,2022,2.40,224,4G,Normal Usage
